time_s,n_slow_v,n_fast_v,n_bg_v,vdd_healthy_v
1.800000000000e-08,-1.676320908769e-03,-2.771101323211e-03,-4.447422231981e-03,1.095552577768e+00
1.825000000000e-08,-1.688236936516e-03,-1.746350667343e-03,-3.434587603859e-03,1.096565412396e+00
1.850000000000e-08,-1.700152964264e-03,2.264071050351e-03,5.639180860871e-04,1.100563918086e+00
1.875000000000e-08,-1.712068992011e-03,2.136949603728e-03,4.248806117175e-04,1.100424880612e+00
1.900000000000e-08,-1.723985019758e-03,-1.445915064737e-03,-3.169900084495e-03,1.096830099916e+00
1.925000000000e-08,-1.735901047505e-03,1.515982385492e-03,-2.199186620133e-04,1.099780081338e+00
1.950000000000e-08,-1.747817075252e-03,-2.673906798908e-03,-4.421723874160e-03,1.095578276126e+00
1.975000000000e-08,-1.759733102999e-03,-6.062473270253e-04,-2.365980430025e-03,1.097634019570e+00
2.000000000000e-08,-1.771649130746e-03,6.169415522391e-04,-1.154707578507e-03,1.098845292421e+00
2.025000000000e-08,-1.883921823702e-03,-8.297115811329e-04,-2.713633404835e-03,1.097286366595e+00
2.050000000000e-08,-1.996194516658e-03,2.224520144383e-03,2.283256277251e-04,1.100228325628e+00
2.075000000000e-08,-2.108467209613e-03,-2.958614151599e-03,-5.067081361212e-03,1.094932918639e+00
2.100000000000e-08,-2.220739902569e-03,4.797175045206e-04,-1.741022398048e-03,1.098258977602e+00
2.125000000000e-08,-2.333012595524e-03,9.520695550169e-04,-1.380943040507e-03,1.098619056959e+00
2.150000000000e-08,-2.445285288480e-03,4.247272507114e-04,-2.020558037769e-03,1.097979441962e+00
2.175000000000e-08,-2.557557981436e-03,-2.506506684094e-03,-5.064064665530e-03,1.094935935334e+00
2.200000000000e-08,-2.669830674391e-03,-6.088010211054e-04,-3.278631695497e-03,1.096721368305e+00
2.225000000000e-08,-2.782103367347e-03,-2.071014884741e-03,-4.853118252087e-03,1.095146881748e+00
2.250000000000e-08,-2.894376060302e-03,1.689080977645e-03,-1.205295082657e-03,1.098794704917e+00
2.275000000000e-08,-2.104938454272e-03,-1.909831856365e-03,-4.014770310637e-03,1.095985229689e+00
2.300000000000e-08,-1.315500848242e-03,2.389326736514e-03,1.073825888272e-03,1.101073825888e+00
2.325000000000e-08,-5.260632422117e-04,9.931573583243e-04,4.670941161126e-04,1.100467094116e+00
2.350000000000e-08,2.633743638186e-04,1.009845509500e-03,1.273219873319e-03,1.101273219873e+00
2.375000000000e-08,1.052811969849e-03,1.838934935603e-03,2.891746905452e-03,1.102891746905e+00
2.400000000000e-08,1.842249575879e-03,-2.454016278262e-03,-6.117667023825e-04,1.099388233298e+00
2.425000000000e-08,2.631687181909e-03,-2.050927949429e-03,5.807592324805e-04,1.100580759232e+00
2.450000000000e-08,3.421124787940e-03,1.665055424015e-04,3.587630330341e-03,1.103587630330e+00
2.475000000000e-08,4.210562393970e-03,1.913732943413e-03,6.124295337383e-03,1.106124295337e+00
2.500000000000e-08,5.000000000000e-03,-1.708074627173e-03,3.291925372827e-03,1.103291925373e+00
2.525000000000e-08,4.566343255027e-03,-2.910907664951e-03,1.655435590076e-03,1.101655435590e+00
2.550000000000e-08,4.132686510054e-03,-2.554375117554e-03,1.578311392500e-03,1.101578311392e+00
2.575000000000e-08,3.699029765081e-03,-2.845190103840e-04,3.414510754697e-03,1.103414510755e+00
2.600000000000e-08,3.265373020108e-03,2.182790776975e-03,5.448163797083e-03,1.105448163797e+00
2.625000000000e-08,2.831716275135e-03,-3.234443451567e-04,2.508271929978e-03,1.102508271930e+00
2.650000000000e-08,2.398059530162e-03,-6.862343277074e-04,1.711825202455e-03,1.101711825202e+00
2.675000000000e-08,1.964402785189e-03,-3.000000000000e-03,-1.035597214811e-03,1.098964402785e+00
2.700000000000e-08,1.530746040216e-03,-1.675505028306e-03,-1.447589880897e-04,1.099855241012e+00
2.725000000000e-08,1.097089295243e-03,-2.404177436604e-03,-1.307088141361e-03,1.098692911859e+00
2.750000000000e-08,6.634325502701e-04,-7.794902514556e-04,-1.160577011855e-04,1.099883942299e+00
2.775000000000e-08,7.349398727007e-04,2.733338428753e-03,3.468278301454e-03,1.103468278301e+00
2.800000000000e-08,8.064471951313e-04,-1.254901621857e-03,-4.484544267261e-04,1.099551545573e+00
2.825000000000e-08,8.779545175619e-04,-1.521924193159e-03,-6.439696755968e-04,1.099356030324e+00
2.850000000000e-08,9.494618399925e-04,2.492955205396e-03,3.442417045389e-03,1.103442417045e+00
2.875000000000e-08,1.020969162423e-03,1.765753865098e-03,2.786723027521e-03,1.102786723028e+00
2.900000000000e-08,1.092476484854e-03,-1.991319896305e-04,8.933444952232e-04,1.100893344495e+00
2.925000000000e-08,1.163983807284e-03,1.467448093935e-03,2.631431901219e-03,1.102631431901e+00
2.950000000000e-08,1.235491129715e-03,-5.129481314026e-04,7.225429983123e-04,1.100722542998e+00
2.975000000000e-08,1.306998452146e-03,2.851941836316e-05,1.335517870509e-03,1.101335517871e+00
3.000000000000e-08,1.378505774576e-03,-2.496237695789e-03,-1.117731921213e-03,1.098882268079e+00
3.025000000000e-08,1.602457365441e-03,-3.000000000000e-03,-1.397542634559e-03,1.098602457365e+00
3.050000000000e-08,1.826408956305e-03,1.923170481491e-03,3.749579437796e-03,1.103749579438e+00
3.075000000000e-08,2.050360547169e-03,-2.813779411674e-03,-7.634188645052e-04,1.099236581135e+00
3.100000000000e-08,2.274312138034e-03,-1.182031296011e-04,2.156109008433e-03,1.102156109008e+00
3.125000000000e-08,2.498263728898e-03,6.889427157206e-04,3.187206444619e-03,1.103187206445e+00
3.150000000000e-08,2.722215319762e-03,-2.862222544757e-04,2.435993065287e-03,1.102435993065e+00
3.175000000000e-08,2.946166910627e-03,2.457269723082e-03,5.403436633709e-03,1.105403436634e+00
3.200000000000e-08,3.170118501491e-03,-3.000000000000e-03,1.701185014912e-04,1.100170118501e+00
3.225000000000e-08,3.394070092356e-03,6.814356367912e-04,4.075505729147e-03,1.104075505729e+00
3.250000000000e-08,3.618021683220e-03,1.351196092850e-03,4.969217776070e-03,1.104969217776e+00
3.275000000000e-08,3.143958878803e-03,-1.234369654028e-03,1.909589224775e-03,1.101909589225e+00
3.300000000000e-08,2.669896074385e-03,4.446341312155e-04,3.114530205601e-03,1.103114530206e+00
3.325000000000e-08,2.195833269968e-03,-7.365724930814e-04,1.459260776886e-03,1.101459260777e+00
3.350000000000e-08,1.721770465550e-03,-8.324389762943e-05,1.638526567921e-03,1.101638526568e+00
3.375000000000e-08,1.247707661133e-03,-3.000000000000e-03,-1.752292338867e-03,1.098247707661e+00
3.400000000000e-08,7.736448567155e-04,6.563871263262e-04,1.430031983042e-03,1.101430031983e+00
3.425000000000e-08,2.995820522981e-04,1.984594589266e-03,2.284176641564e-03,1.102284176642e+00
3.450000000000e-08,-1.744807521193e-04,2.106996907016e-03,1.932516154897e-03,1.101932516155e+00
3.475000000000e-08,-6.485435565368e-04,2.270724766550e-05,-6.258363088713e-04,1.099374163691e+00
3.500000000000e-08,-1.122606360954e-03,-2.931045771163e-03,-4.053652132117e-03,1.095946347868e+00
3.525000000000e-08,-1.086939154745e-03,-1.043190385576e-03,-2.130129540322e-03,1.097869870460e+00
3.550000000000e-08,-1.051271948536e-03,1.871371031987e-03,8.200990834505e-04,1.100820099083e+00
3.575000000000e-08,-1.015604742328e-03,1.391006250556e-03,3.754015082282e-04,1.100375401508e+00
3.600000000000e-08,-9.799375361188e-04,-1.658783430646e-04,-1.145815879183e-03,1.098854184121e+00
3.625000000000e-08,-9.442703299100e-04,-2.290118760500e-04,-1.173282205960e-03,1.098826717794e+00
3.650000000000e-08,-9.086031237011e-04,-2.759043877154e-04,-1.184507511417e-03,1.098815492489e+00
3.675000000000e-08,-8.729359174923e-04,-2.145101682497e-03,-3.018037599990e-03,1.096981962400e+00
3.700000000000e-08,-8.372687112834e-04,1.290917957445e-03,4.536492461620e-04,1.100453649246e+00
3.725000000000e-08,-8.016015050746e-04,9.402313172890e-04,1.386298122144e-04,1.100138629812e+00
3.750000000000e-08,-7.659342988658e-04,2.635629562537e-03,1.869695263671e-03,1.101869695264e+00
3.775000000000e-08,-1.127528130955e-03,-2.462152267776e-03,-3.589680398732e-03,1.096410319601e+00
3.800000000000e-08,-1.489121963045e-03,-1.025591014523e-03,-2.514712977568e-03,1.097485287022e+00
3.825000000000e-08,-1.850715795134e-03,-1.164439121115e-03,-3.015154916249e-03,1.096984845084e+00
3.850000000000e-08,-2.212309627224e-03,9.463435954959e-04,-1.265966031728e-03,1.098734033968e+00
3.875000000000e-08,-2.573903459313e-03,1.921638396955e-03,-6.522650623583e-04,1.099347734938e+00
3.900000000000e-08,-2.935497291403e-03,-1.418638866619e-03,-4.354136158022e-03,1.095645863842e+00
3.925000000000e-08,-3.297091123492e-03,2.143979094513e-03,-1.153112028980e-03,1.098846887971e+00
3.950000000000e-08,-3.658684955582e-03,9.285730989601e-04,-2.730111856622e-03,1.097269888143e+00
3.975000000000e-08,-4.020278787671e-03,1.685664946334e-03,-2.334613841337e-03,1.097665386159e+00
4.000000000000e-08,-4.381872619761e-03,-2.058359665309e-03,-6.440232285070e-03,1.093559767715e+00
4.025000000000e-08,-4.361279450251e-03,-1.612297597198e-03,-5.973577047450e-03,1.094026422953e+00
4.050000000000e-08,-4.340686280742e-03,-8.236477267077e-04,-5.164334007450e-03,1.094835665993e+00
4.075000000000e-08,-4.320093111233e-03,-1.970942727425e-03,-6.291035838658e-03,1.093708964161e+00
4.100000000000e-08,-4.299499941723e-03,-5.627217171896e-04,-4.862221658913e-03,1.095137778341e+00
4.125000000000e-08,-4.278906772214e-03,-1.849540433533e-03,-6.128447205747e-03,1.093871552794e+00
4.150000000000e-08,-4.258313602705e-03,-3.000000000000e-03,-7.258313602705e-03,1.092741686397e+00
4.175000000000e-08,-4.237720433196e-03,-1.766264443654e-03,-6.003984876850e-03,1.093996015123e+00
4.200000000000e-08,-4.217127263686e-03,8.032062167044e-04,-3.413921046982e-03,1.096586078953e+00
4.225000000000e-08,-4.196534094177e-03,-2.449157872949e-03,-6.645691967126e-03,1.093354308033e+00
4.250000000000e-08,-4.175940924668e-03,1.262669170722e-03,-2.913271753946e-03,1.097086728246e+00
4.275000000000e-08,-3.258346832201e-03,1.769171095606e-03,-1.489175736595e-03,1.098510824263e+00
4.300000000000e-08,-2.340752739734e-03,-6.448616775660e-04,-2.985614417300e-03,1.097014385583e+00
4.325000000000e-08,-1.423158647267e-03,-2.221437446761e-03,-3.644596094029e-03,1.096355403906e+00
4.350000000000e-08,-5.055645548006e-04,-3.000000000000e-03,-3.505564554801e-03,1.096494435445e+00
4.375000000000e-08,4.120295376661e-04,-2.471068360763e-03,-2.059038823097e-03,1.097940961177e+00
4.400000000000e-08,1.329623630133e-03,2.155588079293e-03,3.485211709426e-03,1.103485211709e+00
4.425000000000e-08,2.247217722600e-03,1.059346586437e-03,3.306564309037e-03,1.103306564309e+00
4.450000000000e-08,3.164811815066e-03,-2.138264578306e-03,1.026547236760e-03,1.101026547237e+00
4.475000000000e-08,4.082405907533e-03,2.172772924950e-03,6.255178832483e-03,1.106255178832e+00
4.500000000000e-08,5.000000000000e-03,-1.716286330528e-04,4.828371366947e-03,1.104828371367e+00
4.525000000000e-08,4.762629300824e-03,1.881701884244e-03,6.644331185068e-03,1.106644331185e+00
4.550000000000e-08,4.525258601649e-03,1.705110853968e-03,6.230369455616e-03,1.106230369456e+00
4.575000000000e-08,4.287887902473e-03,-1.527786253869e-04,4.135109277086e-03,1.104135109277e+00
4.600000000000e-08,4.050517203298e-03,-1.509528388036e-03,2.540988815262e-03,1.102540988815e+00
4.625000000000e-08,3.813146504122e-03,-2.104528097290e-03,1.708618406832e-03,1.101708618407e+00
4.650000000000e-08,3.575775804946e-03,1.501690282103e-03,5.077466087050e-03,1.105077466087e+00
4.675000000000e-08,3.338405105771e-03,-2.146955834478e-03,1.191449271293e-03,1.101191449271e+00
4.700000000000e-08,3.101034406595e-03,-9.158191713039e-04,2.185215235291e-03,1.102185215235e+00
4.725000000000e-08,2.863663707420e-03,8.978632750654e-04,3.761526982485e-03,1.103761526982e+00
4.750000000000e-08,2.626293008244e-03,1.305131078621e-03,3.931424086865e-03,1.103931424087e+00
4.775000000000e-08,2.597871651302e-03,-1.051976218275e-03,1.545895433027e-03,1.101545895433e+00
4.800000000000e-08,2.569450294360e-03,1.837845560618e-03,4.407295854977e-03,1.104407295855e+00
4.825000000000e-08,2.541028937418e-03,8.333721892380e-04,3.374401126656e-03,1.103374401127e+00
4.850000000000e-08,2.512607580476e-03,1.227835664482e-03,3.740443244957e-03,1.103740443245e+00
4.875000000000e-08,2.484186223533e-03,-8.255673488079e-04,1.658618874726e-03,1.101658618875e+00
4.900000000000e-08,2.455764866591e-03,3.368386683793e-04,2.792603534971e-03,1.102792603535e+00
4.925000000000e-08,2.427343509649e-03,-6.210438686980e-05,2.365239122779e-03,1.102365239123e+00
4.950000000000e-08,2.398922152707e-03,2.250152591534e-03,4.649074744242e-03,1.104649074744e+00
4.975000000000e-08,2.370500795765e-03,-4.324472262668e-05,2.327256073138e-03,1.102327256073e+00
5.000000000000e-08,2.342079438823e-03,3.765413603509e-04,2.718620799174e-03,1.102718620799e+00
5.025000000000e-08,1.650465214992e-03,1.054533595529e-03,2.704998810521e-03,1.102704998811e+00
5.050000000000e-08,9.588509911608e-04,-9.370692577945e-04,2.178173336629e-05,1.100021781733e+00
5.075000000000e-08,2.672367673297e-04,-2.018719607080e-03,-1.751482839750e-03,1.098248517160e+00
5.100000000000e-08,-4.243774565013e-04,-2.893679117357e-03,-3.318056573859e-03,1.096681943426e+00
5.125000000000e-08,-1.115991680332e-03,-6.896014844713e-04,-1.805593164804e-03,1.098194406835e+00
5.150000000000e-08,-1.807605904163e-03,-1.254586301754e-03,-3.062192205917e-03,1.096937807794e+00
5.175000000000e-08,-2.499220127994e-03,2.796848724022e-03,2.976285960279e-04,1.100297628596e+00
5.200000000000e-08,-3.190834351825e-03,2.406406540409e-04,-2.950193697785e-03,1.097049806302e+00
5.225000000000e-08,-3.882448575657e-03,1.789726530318e-03,-2.092722045339e-03,1.097907277955e+00
5.250000000000e-08,-4.574062799488e-03,2.752202135712e-04,-4.298842585916e-03,1.095701157414e+00
5.275000000000e-08,-4.385776716566e-03,3.328373455437e-04,-4.052939371022e-03,1.095947060629e+00
5.300000000000e-08,-4.197490633644e-03,2.420061730049e-03,-1.777428903595e-03,1.098222571096e+00
5.325000000000e-08,-4.009204550723e-03,2.701675066904e-03,-1.307529483819e-03,1.098692470516e+00
5.350000000000e-08,-3.820918467801e-03,1.643683441363e-03,-2.177235026439e-03,1.097822764974e+00
5.375000000000e-08,-3.632632384880e-03,-2.922914337115e-03,-6.555546721995e-03,1.093444453278e+00
5.400000000000e-08,-3.444346301958e-03,2.634261217187e-04,-3.180920180240e-03,1.096819079820e+00
5.425000000000e-08,-3.256060219037e-03,1.893160244256e-03,-1.362899974781e-03,1.098637100025e+00
5.450000000000e-08,-3.067774136115e-03,-8.273484138374e-04,-3.895122549953e-03,1.096104877450e+00
5.475000000000e-08,-2.879488053194e-03,-4.655955616609e-04,-3.345083614855e-03,1.096654916385e+00
5.500000000000e-08,-2.691201970272e-03,1.573469638299e-03,-1.117732331973e-03,1.098882267668e+00
5.525000000000e-08,-2.464936933091e-03,3.241816926843e-04,-2.140755240407e-03,1.097859244760e+00
5.550000000000e-08,-2.238671895911e-03,-1.392803209326e-03,-3.631475105237e-03,1.096368524895e+00
5.575000000000e-08,-2.012406858730e-03,1.326722868502e-03,-6.856839902283e-04,1.099314316010e+00
5.600000000000e-08,-1.786141821550e-03,2.245015697896e-03,4.588738763463e-04,1.100458873876e+00
5.625000000000e-08,-1.559876784369e-03,1.393700929540e-03,-1.661758548284e-04,1.099833824145e+00
5.650000000000e-08,-1.333611747188e-03,-2.737236133851e-03,-4.070847881039e-03,1.095929152119e+00
5.675000000000e-08,-1.107346710008e-03,-1.860390765569e-03,-2.967737475576e-03,1.097032262524e+00
5.700000000000e-08,-8.810816728270e-04,-9.694876262158e-04,-1.850569299043e-03,1.098149430701e+00
5.725000000000e-08,-6.548166356464e-04,-3.000000000000e-03,-3.654816635646e-03,1.096345183364e+00
5.750000000000e-08,-4.285515984658e-04,2.379247544869e-03,1.950695946403e-03,1.101950695946e+00
5.775000000000e-08,-4.313918479715e-04,1.043780761084e-03,6.123889131123e-04,1.100612388913e+00
5.800000000000e-08,-4.342320974773e-04,6.781814540691e-04,2.439493565918e-04,1.100243949357e+00
5.825000000000e-08,-4.370723469831e-04,-9.471807132015e-04,-1.384253060185e-03,1.098615746940e+00
5.850000000000e-08,-4.399125964888e-04,3.559684042029e-04,-8.394419228588e-05,1.099916055808e+00
5.875000000000e-08,-4.427528459946e-04,2.739082990631e-03,2.296330144637e-03,1.102296330145e+00
5.900000000000e-08,-4.455930955003e-04,-3.138508389353e-04,-7.594439344356e-04,1.099240556066e+00
5.925000000000e-08,-4.484333450061e-04,-2.859240884226e-03,-3.307674229232e-03,1.096692325771e+00
5.950000000000e-08,-4.512735945118e-04,1.345516794798e-03,8.942432002858e-04,1.100894243200e+00
5.975000000000e-08,-4.541138440176e-04,2.026463909566e-03,1.572350065548e-03,1.101572350066e+00
6.000000000000e-08,-4.569540935234e-04,-2.650726084589e-04,-7.220267019823e-04,1.099277973298e+00
6.025000000000e-08,-1.609248399622e-04,-8.519935095247e-04,-1.012918349487e-03,1.098987081651e+00
6.050000000000e-08,1.351044135990e-04,2.249735129820e-03,2.384839543419e-03,1.102384839543e+00
6.075000000000e-08,4.311336671602e-04,1.088600831387e-03,1.519734498548e-03,1.101519734499e+00
6.100000000000e-08,7.271629207215e-04,-6.626122222564e-05,6.609016984958e-04,1.100660901698e+00
6.125000000000e-08,1.023192174283e-03,-3.039234011643e-04,7.192687731184e-04,1.100719268773e+00
6.150000000000e-08,1.319221427844e-03,-7.047472136620e-04,6.144742141818e-04,1.100614474214e+00
6.175000000000e-08,1.615250681405e-03,9.592162151460e-04,2.574466896551e-03,1.102574466897e+00
6.200000000000e-08,1.911279934966e-03,-2.982360246192e-03,-1.071080311226e-03,1.098928919689e+00
6.225000000000e-08,2.207309188527e-03,1.114598991146e-03,3.321908179673e-03,1.103321908180e+00
6.250000000000e-08,2.503338442089e-03,-1.607616730639e-03,8.957217114497e-04,1.100895721711e+00
6.275000000000e-08,2.753004597880e-03,-2.029382772387e-03,7.236218254925e-04,1.100723621825e+00
6.300000000000e-08,3.002670753671e-03,-1.257704366511e-03,1.744966387160e-03,1.101744966387e+00
6.325000000000e-08,3.252336909462e-03,-2.585775410211e-03,6.665614992510e-04,1.100666561499e+00
6.350000000000e-08,3.502003065253e-03,4.077547202176e-04,3.909757785471e-03,1.103909757785e+00
6.375000000000e-08,3.751669221044e-03,2.409430778410e-03,6.161099999455e-03,1.106161099999e+00
6.400000000000e-08,4.001335376835e-03,2.458360275921e-03,6.459695652757e-03,1.106459695653e+00
6.425000000000e-08,4.251001532627e-03,-3.428004434419e-04,3.908201089185e-03,1.103908201089e+00
6.450000000000e-08,4.500667688418e-03,1.410186432941e-03,5.910854121358e-03,1.105910854121e+00
6.475000000000e-08,4.750333844209e-03,1.393788203253e-03,6.144122047462e-03,1.106144122047e+00
6.500000000000e-08,5.000000000000e-03,1.848961628328e-03,6.848961628328e-03,1.106848961628e+00
6.525000000000e-08,5.000000000000e-03,-1.502660099701e-03,3.497339900299e-03,1.103497339900e+00
6.550000000000e-08,5.000000000000e-03,2.645754209390e-03,7.645754209390e-03,1.107645754209e+00
6.575000000000e-08,5.000000000000e-03,2.653915675451e-03,7.653915675451e-03,1.107653915675e+00
6.600000000000e-08,5.000000000000e-03,1.798056774212e-03,6.798056774212e-03,1.106798056774e+00
6.625000000000e-08,5.000000000000e-03,1.540948688245e-03,6.540948688245e-03,1.106540948688e+00
6.650000000000e-08,5.000000000000e-03,1.893881569702e-03,6.893881569702e-03,1.106893881570e+00
6.675000000000e-08,5.000000000000e-03,1.658559403620e-04,5.165855940362e-03,1.105165855940e+00
6.700000000000e-08,5.000000000000e-03,2.326011656893e-03,7.326011656893e-03,1.107326011657e+00
