time_s,n_slow_v,n_fast_v,n_bg_v,vdd_healthy_v
1.025000000000e-08,-1.784926139182e-03,2.077037492271e-03,2.921113530882e-04,1.100292111353e+00
1.050000000000e-08,-2.009827185244e-03,-2.824222067969e-03,-4.834049253213e-03,1.095165950747e+00
1.075000000000e-08,-2.234728231306e-03,-1.461526751402e-03,-3.696254982708e-03,1.096303745017e+00
1.100000000000e-08,-2.459629277368e-03,-5.793237477787e-05,-2.517561652146e-03,1.097482438348e+00
1.125000000000e-08,-2.684530323430e-03,-5.795621768642e-04,-3.264092500294e-03,1.096735907500e+00
1.150000000000e-08,-2.909431369492e-03,9.449473794609e-04,-1.964483990031e-03,1.098035516010e+00
1.175000000000e-08,-3.134332415554e-03,2.296907552301e-03,-8.374248632523e-04,1.099162575137e+00
1.200000000000e-08,-3.359233461616e-03,1.495639311692e-05,-3.344277068499e-03,1.096655722932e+00
1.225000000000e-08,-3.584134507678e-03,-1.095523610758e-03,-4.679658118435e-03,1.095320341882e+00
1.250000000000e-08,-3.809035553739e-03,-2.165634406699e-03,-5.974669960439e-03,1.094025330040e+00
1.275000000000e-08,-3.720997814025e-03,3.000000000000e-03,-7.209978140253e-04,1.099279002186e+00
1.300000000000e-08,-3.632960074311e-03,2.752904529797e-03,-8.800555445143e-04,1.099119944455e+00
1.325000000000e-08,-3.544922334597e-03,2.010886888315e-03,-1.534035446282e-03,1.098465964554e+00
1.350000000000e-08,-3.456884594883e-03,-2.240978435823e-03,-5.697863030706e-03,1.094302136969e+00
1.375000000000e-08,-3.368846855169e-03,-3.173981992859e-04,-3.686245054455e-03,1.096313754946e+00
1.400000000000e-08,-3.280809115455e-03,-8.881221324643e-05,-3.369621328701e-03,1.096630378671e+00
1.425000000000e-08,-3.192771375741e-03,-8.863043304489e-04,-4.079075706189e-03,1.095920924294e+00
1.450000000000e-08,-3.104733636026e-03,-2.458443401366e-03,-5.563177037393e-03,1.094436822963e+00
1.475000000000e-08,-3.016695896312e-03,-1.855395906454e-03,-4.872091802766e-03,1.095127908197e+00
1.500000000000e-08,-2.928658156598e-03,-1.382738962231e-03,-4.311397118829e-03,1.095688602881e+00
1.525000000000e-08,-2.648526410350e-03,-2.834667575393e-03,-5.483193985743e-03,1.094516806014e+00
1.550000000000e-08,-2.368394664102e-03,-1.552310475059e-03,-3.920705139161e-03,1.096079294861e+00
1.575000000000e-08,-2.088262917854e-03,-1.394203957799e-03,-3.482466875653e-03,1.096517533124e+00
1.600000000000e-08,-1.808131171606e-03,-2.244391668570e-03,-4.052522840176e-03,1.095947477160e+00
1.625000000000e-08,-1.527999425357e-03,-9.178321025359e-04,-2.445831527893e-03,1.097554168472e+00
1.650000000000e-08,-1.247867679109e-03,1.310458941363e-03,6.259126225313e-05,1.100062591262e+00
1.675000000000e-08,-9.677359328612e-04,1.359743250346e-03,3.920073174850e-04,1.100392007317e+00
1.700000000000e-08,-6.876041866131e-04,2.594071454583e-04,-4.281970411548e-04,1.099571802959e+00
1.725000000000e-08,-4.074724403650e-04,1.295362953386e-03,8.878905130210e-04,1.100887890513e+00
1.750000000000e-08,-1.273406941169e-04,1.104657332754e-03,9.773166386368e-04,1.100977316639e+00
1.775000000000e-08,-5.038874722975e-04,-4.551335310602e-04,-9.590210033577e-04,1.099040978997e+00
1.800000000000e-08,-8.804342504781e-04,-1.477369097846e-03,-2.357803348325e-03,1.097642196652e+00
1.825000000000e-08,-1.256981028659e-03,2.577411272175e-03,1.320430243516e-03,1.101320430244e+00
1.850000000000e-08,-1.633527806839e-03,-9.209060519449e-04,-2.554433858784e-03,1.097445566141e+00
1.875000000000e-08,-2.010074585020e-03,1.212575270342e-03,-7.974993146783e-04,1.099202500685e+00
1.900000000000e-08,-2.386621363201e-03,1.773220487454e-03,-6.134008757463e-04,1.099386599124e+00
1.925000000000e-08,-2.763168141381e-03,1.253620257376e-03,-1.509547884005e-03,1.098490452116e+00
1.950000000000e-08,-3.139714919562e-03,-2.454980333395e-03,-5.594695252957e-03,1.094405304747e+00
1.975000000000e-08,-3.516261697743e-03,-3.131854550803e-04,-3.829447152823e-03,1.096170552847e+00
2.000000000000e-08,-3.892808475923e-03,2.907058247368e-03,-9.857502285556e-04,1.099014249771e+00
2.025000000000e-08,-3.465497531092e-03,-1.760763949940e-03,-5.226261481032e-03,1.094773738519e+00
2.050000000000e-08,-3.038186586260e-03,-2.720104154140e-03,-5.758290740400e-03,1.094241709260e+00
2.075000000000e-08,-2.610875641429e-03,2.650831041211e-03,3.995539978234e-05,1.100039955400e+00
2.100000000000e-08,-2.183564696597e-03,-1.545150580604e-03,-3.728715277201e-03,1.096271284723e+00
2.125000000000e-08,-1.756253751766e-03,-2.755523823611e-03,-4.511777575377e-03,1.095488222425e+00
2.150000000000e-08,-1.328942806935e-03,1.744653836019e-03,4.157110290843e-04,1.100415711029e+00
2.175000000000e-08,-9.016318621031e-04,-2.731458245569e-03,-3.633090107672e-03,1.096366909892e+00
2.200000000000e-08,-4.743209172716e-04,-5.876834869267e-04,-1.062004404198e-03,1.098937995596e+00
2.225000000000e-08,-4.700997244019e-05,2.227557080925e-03,2.180547108484e-03,1.102180547108e+00
2.250000000000e-08,3.803009723913e-04,-1.577689213885e-03,-1.197388241493e-03,1.098802611759e+00
2.275000000000e-08,-3.987566408345e-05,-2.380945259248e-03,-2.420820923331e-03,1.097579179077e+00
2.300000000000e-08,-4.600523005582e-04,-2.128913862288e-03,-2.588966162847e-03,1.097411033837e+00
2.325000000000e-08,-8.802289370329e-04,-1.376822378664e-03,-2.257051315697e-03,1.097742948684e+00
2.350000000000e-08,-1.300405573508e-03,-1.074138138448e-04,-1.407819387352e-03,1.098592180613e+00
2.375000000000e-08,-1.720582209982e-03,-2.805561532064e-04,-2.001138363189e-03,1.097998861637e+00
2.400000000000e-08,-2.140758846457e-03,-3.681375880839e-05,-2.177572605265e-03,1.097822427395e+00
2.425000000000e-08,-2.560935482932e-03,-2.720099756356e-03,-5.281035239288e-03,1.094718964761e+00
2.450000000000e-08,-2.981112119406e-03,2.740563662915e-03,-2.405484564909e-04,1.099759451544e+00
2.475000000000e-08,-3.401288755881e-03,-2.165624633735e-03,-5.566913389616e-03,1.094433086610e+00
2.500000000000e-08,-3.821465392356e-03,1.532154562187e-03,-2.289310830169e-03,1.097710689170e+00
2.525000000000e-08,-3.044126438658e-03,1.350478176467e-03,-1.693648262192e-03,1.098306351738e+00
2.550000000000e-08,-2.266787484961e-03,8.613559321050e-05,-2.180651891750e-03,1.097819348108e+00
2.575000000000e-08,-1.489448531263e-03,2.190771478363e-03,7.013229470997e-04,1.100701322947e+00
2.600000000000e-08,-7.121095775654e-04,4.085029953066e-04,-3.036065822588e-04,1.099696393418e+00
2.625000000000e-08,6.522937613222e-05,-1.706360406681e-03,-1.641131030549e-03,1.098358868969e+00
2.650000000000e-08,8.425683298298e-04,-1.221256308403e-03,-3.786879785734e-04,1.099621312021e+00
2.675000000000e-08,1.619907283527e-03,-3.628620628727e-05,1.583621077240e-03,1.101583621077e+00
2.700000000000e-08,2.397246237225e-03,-2.208077999028e-03,1.891682381973e-04,1.100189168238e+00
2.725000000000e-08,3.174585190923e-03,-1.678300326703e-03,1.496284864219e-03,1.101496284864e+00
2.750000000000e-08,3.951924144620e-03,-2.032985739164e-04,3.748625570704e-03,1.103748625571e+00
2.775000000000e-08,3.690526568361e-03,-3.517179298669e-05,3.655354775375e-03,1.103655354775e+00
2.800000000000e-08,3.429128992103e-03,-1.137992484431e-03,2.291136507672e-03,1.102291136508e+00
2.825000000000e-08,3.167731415844e-03,1.529542306912e-04,3.320685646535e-03,1.103320685647e+00
2.850000000000e-08,2.906333839585e-03,1.743925553118e-03,4.650259392703e-03,1.104650259393e+00
2.875000000000e-08,2.644936263327e-03,-5.455037700857e-04,2.099432493241e-03,1.102099432493e+00
2.900000000000e-08,2.383538687068e-03,-7.679482502319e-04,1.615590436836e-03,1.101615590437e+00
2.925000000000e-08,2.122141110809e-03,2.535999608586e-03,4.658140719395e-03,1.104658140719e+00
2.950000000000e-08,1.860743534551e-03,-6.083927931071e-04,1.252350741443e-03,1.101252350741e+00
2.975000000000e-08,1.599345958292e-03,6.560488163619e-04,2.255394774654e-03,1.102255394775e+00
3.000000000000e-08,1.337948382033e-03,1.021117923597e-04,1.440060174393e-03,1.101440060174e+00
3.025000000000e-08,1.057355533225e-03,-1.811066615394e-03,-7.537110821690e-04,1.099246288918e+00
3.050000000000e-08,7.767626844164e-04,-2.829783235121e-03,-2.053020550704e-03,1.097946979449e+00
3.075000000000e-08,4.961698356080e-04,1.307683675974e-03,1.803853511582e-03,1.101803853512e+00
3.100000000000e-08,2.155769867996e-04,1.147464821525e-03,1.363041808325e-03,1.101363041808e+00
3.125000000000e-08,-6.501586200871e-05,1.049419089301e-03,9.844032272921e-04,1.100984403227e+00
3.150000000000e-08,-3.456087108171e-04,1.379528346319e-03,1.033919635502e-03,1.101033919636e+00
3.175000000000e-08,-6.262015596254e-04,-7.128524701113e-04,-1.339054029737e-03,1.098660945970e+00
3.200000000000e-08,-9.067944084338e-04,-1.216788649181e-03,-2.123583057615e-03,1.097876416942e+00
3.225000000000e-08,-1.187387257242e-03,-7.389407088659e-05,-1.261281328129e-03,1.098738718672e+00
3.250000000000e-08,-1.467980106051e-03,-1.102879050269e-03,-2.570859156320e-03,1.097429140844e+00
3.275000000000e-08,-1.544374750972e-03,-1.539303180251e-03,-3.083677931223e-03,1.096916322069e+00
3.300000000000e-08,-1.620769395894e-03,-4.151339623073e-04,-2.035903358201e-03,1.097964096642e+00
3.325000000000e-08,-1.697164040816e-03,5.991373727829e-04,-1.098026668033e-03,1.098901973332e+00
3.350000000000e-08,-1.773558685738e-03,2.666923282961e-03,8.933645972232e-04,1.100893364597e+00
3.375000000000e-08,-1.849953330660e-03,2.705004206750e-03,8.550508760907e-04,1.100855050876e+00
3.400000000000e-08,-1.926347975581e-03,-2.601025898076e-03,-4.527373873658e-03,1.095472626126e+00
3.425000000000e-08,-2.002742620503e-03,-2.056956595379e-04,-2.208438280041e-03,1.097791561720e+00
3.450000000000e-08,-2.079137265425e-03,1.773877724097e-03,-3.052595413285e-04,1.099694740459e+00
3.475000000000e-08,-2.155531910347e-03,2.875411862223e-03,7.198799518760e-04,1.100719879952e+00
3.500000000000e-08,-2.231926555269e-03,3.000000000000e-03,7.680734447313e-04,1.100768073445e+00
3.525000000000e-08,-1.622579118158e-03,3.134207806728e-04,-1.309158337486e-03,1.098690841663e+00
3.550000000000e-08,-1.013231681048e-03,1.856714319740e-03,8.434826386922e-04,1.100843482639e+00
3.575000000000e-08,-4.038842439377e-04,2.283038647615e-03,1.879154403678e-03,1.101879154404e+00
3.600000000000e-08,2.054631931727e-04,5.739642197934e-04,7.794274129661e-04,1.100779427413e+00
3.625000000000e-08,8.148106302831e-04,-1.839720082870e-03,-1.024909452587e-03,1.098975090547e+00
3.650000000000e-08,1.424158067393e-03,-1.853910361690e-03,-4.297522942963e-04,1.099570247706e+00
3.675000000000e-08,2.033505504504e-03,-1.442142346635e-03,5.913631578683e-04,1.100591363158e+00
3.700000000000e-08,2.642852941614e-03,1.158891003817e-03,3.801743945431e-03,1.103801743945e+00
3.725000000000e-08,3.252200378724e-03,-2.085634607682e-03,1.166565771042e-03,1.101166565771e+00
3.750000000000e-08,3.861547815835e-03,-1.671638018445e-03,2.189909797390e-03,1.102189909797e+00
3.775000000000e-08,3.747599022806e-03,1.554285221712e-03,5.301884244518e-03,1.105301884245e+00
3.800000000000e-08,3.633650229777e-03,-4.502195710784e-04,3.183430658698e-03,1.103183430659e+00
3.825000000000e-08,3.519701436748e-03,2.492272857446e-04,3.768928722492e-03,1.103768928722e+00
3.850000000000e-08,3.405752643719e-03,8.923169275818e-05,3.494984336477e-03,1.103494984336e+00
3.875000000000e-08,3.291803850690e-03,-1.739074085390e-03,1.552729765300e-03,1.101552729765e+00
3.900000000000e-08,3.177855057661e-03,7.496868213752e-04,3.927541879036e-03,1.103927541879e+00
3.925000000000e-08,3.063906264632e-03,-1.789267380906e-03,1.274638883726e-03,1.101274638884e+00
3.950000000000e-08,2.949957471603e-03,7.910284154496e-04,3.740985887052e-03,1.103740985887e+00
3.975000000000e-08,2.836008678574e-03,-1.160255697204e-03,1.675752981370e-03,1.101675752981e+00
4.000000000000e-08,2.722059885545e-03,7.229912519834e-04,3.445051137528e-03,1.103445051138e+00
4.025000000000e-08,2.374532985474e-03,1.166458656372e-03,3.540991641846e-03,1.103540991642e+00
4.050000000000e-08,2.027006085404e-03,4.347546606810e-04,2.461760746085e-03,1.102461760746e+00
4.075000000000e-08,1.679479185333e-03,-2.769097547190e-03,-1.089618361857e-03,1.098910381638e+00
4.100000000000e-08,1.331952285262e-03,2.979495324509e-03,4.311447609771e-03,1.104311447610e+00
4.125000000000e-08,9.844253851917e-04,-7.335989958456e-04,2.508263893461e-04,1.100250826389e+00
4.150000000000e-08,6.368984851211e-04,5.665368494552e-04,1.203435334576e-03,1.101203435335e+00
4.175000000000e-08,2.893715850504e-04,-3.551285732788e-04,-6.575698822836e-05,1.099934243012e+00
4.200000000000e-08,-5.815531502019e-05,2.345406300815e-03,2.287250985795e-03,1.102287250986e+00
4.225000000000e-08,-4.056822150908e-04,-2.188776129742e-03,-2.594458344833e-03,1.097405541655e+00
4.250000000000e-08,-7.532091151615e-04,1.479535092956e-04,-6.052556058659e-04,1.099394744394e+00
4.275000000000e-08,-6.404226956872e-04,2.339569015822e-03,1.699146320135e-03,1.101699146320e+00
4.300000000000e-08,-5.276362762130e-04,8.012943369386e-05,-4.475068425192e-04,1.099552493157e+00
4.325000000000e-08,-4.148498567388e-04,2.730005104199e-03,2.315155247460e-03,1.102315155247e+00
4.350000000000e-08,-3.020634372646e-04,7.904489052466e-04,4.883854679821e-04,1.100488385468e+00
4.375000000000e-08,-1.892770177903e-04,4.483005251148e-04,2.590235073245e-04,1.100259023507e+00
4.400000000000e-08,-7.649059831611e-05,1.013102539336e-03,9.366119410201e-04,1.100936611941e+00
4.425000000000e-08,3.629582115812e-05,3.892834224447e-05,7.522416340259e-05,1.100075224163e+00
4.450000000000e-08,1.490822406323e-04,4.949437914923e-04,6.440260321247e-04,1.100644026032e+00
4.475000000000e-08,2.618686601066e-04,1.279337315952e-03,1.541205976058e-03,1.101541205976e+00
4.500000000000e-08,3.746550795808e-04,-1.697604023426e-03,-1.322948943845e-03,1.098677051056e+00
4.525000000000e-08,2.225971310813e-04,-1.668248572393e-03,-1.445651441312e-03,1.098554348559e+00
4.550000000000e-08,7.053918258175e-05,-3.929469632189e-04,-3.224077806372e-04,1.099677592219e+00
4.575000000000e-08,-8.151876591777e-05,-2.552361579944e-03,-2.633880345862e-03,1.097366119654e+00
4.600000000000e-08,-2.335767144173e-04,2.921291440268e-03,2.687714725851e-03,1.102687714726e+00
4.625000000000e-08,-3.856346629168e-04,3.000000000000e-03,2.614365337083e-03,1.102614365337e+00
4.650000000000e-08,-5.376926114163e-04,-1.852844022399e-04,-7.229770136562e-04,1.099277022986e+00
4.675000000000e-08,-6.897505599159e-04,-2.229787686260e-03,-2.919538246176e-03,1.097080461754e+00
4.700000000000e-08,-8.418085084154e-04,8.793655087243e-04,3.755700030895e-05,1.100037557000e+00
4.725000000000e-08,-9.938664569149e-04,4.979706230783e-04,-4.958958338366e-04,1.099504104166e+00
4.750000000000e-08,-1.145924405414e-03,-1.428808409140e-03,-2.574732814554e-03,1.097425267185e+00
4.775000000000e-08,-6.160920714835e-04,2.892545844861e-04,-3.268374869974e-04,1.099673162513e+00
4.800000000000e-08,-8.625973755252e-05,-2.357251905017e-03,-2.443511642570e-03,1.097556488357e+00
4.825000000000e-08,4.435725963784e-04,-1.098242482872e-03,-6.546698864934e-04,1.099345330114e+00
4.850000000000e-08,9.734049303094e-04,2.166458687015e-03,3.139863617325e-03,1.103139863617e+00
4.875000000000e-08,1.503237264240e-03,2.428212540138e-03,3.931449804379e-03,1.103931449804e+00
4.900000000000e-08,2.033069598171e-03,8.068000574615e-04,2.839869655633e-03,1.102839869656e+00
4.925000000000e-08,2.562901932102e-03,1.090572582870e-03,3.653474514973e-03,1.103653474515e+00
4.950000000000e-08,3.092734266033e-03,1.247794563252e-03,4.340528829286e-03,1.104340528829e+00
4.975000000000e-08,3.622566599964e-03,2.361002686547e-03,5.983569286511e-03,1.105983569287e+00
5.000000000000e-08,4.152398933895e-03,1.215284150337e-03,5.367683084232e-03,1.105367683084e+00
5.025000000000e-08,3.750419598646e-03,2.528946922228e-03,6.279366520874e-03,1.106279366521e+00
5.050000000000e-08,3.348440263397e-03,2.649336433169e-03,5.997776696566e-03,1.105997776697e+00
5.075000000000e-08,2.946460928147e-03,-8.574984408212e-04,2.088962487326e-03,1.102088962487e+00
5.100000000000e-08,2.544481592898e-03,2.040898123693e-03,4.585379716591e-03,1.104585379717e+00
5.125000000000e-08,2.142502257649e-03,1.526588380215e-03,3.669090637864e-03,1.103669090638e+00
5.150000000000e-08,1.740522922400e-03,-2.463165266103e-03,-7.226423437032e-04,1.099277357656e+00
5.175000000000e-08,1.338543587151e-03,-7.654893375952e-04,5.730542495553e-04,1.100573054250e+00
5.200000000000e-08,9.365642519013e-04,1.354426697943e-03,2.290990949844e-03,1.102290990950e+00
5.225000000000e-08,5.345849166520e-04,1.187895858006e-03,1.722480774658e-03,1.101722480775e+00
5.250000000000e-08,1.326055814028e-04,6.904567582224e-04,8.230623396252e-04,1.100823062340e+00
5.275000000000e-08,-5.368659932682e-05,-1.718690378099e-04,-2.255556371367e-04,1.099774444363e+00
5.300000000000e-08,-2.399787800564e-04,-1.245077599821e-03,-1.485056379878e-03,1.098514943620e+00
5.325000000000e-08,-4.262709607860e-04,-6.785807138861e-05,-4.941290321746e-04,1.099505870968e+00
5.350000000000e-08,-6.125631415156e-04,-1.217027442593e-03,-1.829590584109e-03,1.098170409416e+00
5.375000000000e-08,-7.988553222452e-04,-2.955474555537e-03,-3.754329877783e-03,1.096245670122e+00
5.400000000000e-08,-9.851475029748e-04,3.929285581251e-04,-5.922189448497e-04,1.099407781055e+00
5.425000000000e-08,-1.171439683704e-03,-4.326131408812e-04,-1.604052824586e-03,1.098395947175e+00
5.450000000000e-08,-1.357731864434e-03,-1.120716510263e-03,-2.478448374697e-03,1.097521551625e+00
5.475000000000e-08,-1.544024045164e-03,-5.321103970393e-04,-2.076134442203e-03,1.097923865558e+00
5.500000000000e-08,-1.730316225893e-03,-2.204969255012e-03,-3.935285480905e-03,1.096064714519e+00
5.525000000000e-08,-2.006152935584e-03,7.222369348790e-04,-1.283916000705e-03,1.098716083999e+00
5.550000000000e-08,-2.281989645274e-03,1.778304514596e-03,-5.036851306783e-04,1.099496314869e+00
5.575000000000e-08,-2.557826354965e-03,-2.784611001793e-03,-5.342437356758e-03,1.094657562643e+00
5.600000000000e-08,-2.833663064655e-03,6.647266173701e-04,-2.168936447285e-03,1.097831063553e+00
5.625000000000e-08,-3.109499774346e-03,1.044345451695e-03,-2.065154322650e-03,1.097934845677e+00
5.650000000000e-08,-3.385336484036e-03,-2.411175747829e-03,-5.796512231865e-03,1.094203487768e+00
5.675000000000e-08,-3.661173193727e-03,-5.714580092963e-04,-4.232631203023e-03,1.095767368797e+00
5.700000000000e-08,-3.937009903417e-03,1.185322084620e-03,-2.751687818797e-03,1.097248312181e+00
5.725000000000e-08,-4.212846613108e-03,-1.962934738482e-03,-6.175781351590e-03,1.093824218648e+00
5.750000000000e-08,-4.488683322798e-03,-1.523148618919e-03,-6.011831941717e-03,1.093988168058e+00
5.775000000000e-08,-4.333613627285e-03,-3.271344472342e-04,-4.660748074519e-03,1.095339251925e+00
5.800000000000e-08,-4.178543931772e-03,1.426937551401e-03,-2.751606380370e-03,1.097248393620e+00
5.825000000000e-08,-4.023474236258e-03,1.953693854394e-03,-2.069780381864e-03,1.097930219618e+00
5.850000000000e-08,-3.868404540745e-03,-2.814478877556e-03,-6.682883418301e-03,1.093317116582e+00
5.875000000000e-08,-3.713334845232e-03,-8.032701794218e-04,-4.516605024654e-03,1.095483394975e+00
5.900000000000e-08,-3.558265149719e-03,1.416952941667e-03,-2.141312208051e-03,1.097858687792e+00
5.925000000000e-08,-3.403195454206e-03,1.438214182693e-03,-1.964981271513e-03,1.098035018728e+00
5.950000000000e-08,-3.248125758692e-03,-1.823214735630e-03,-5.071340494322e-03,1.094928659506e+00
5.975000000000e-08,-3.093056063179e-03,-3.547124606330e-04,-3.447768523812e-03,1.096552231476e+00
6.000000000000e-08,-2.937986367666e-03,-8.145884616725e-04,-3.752574829338e-03,1.096247425171e+00
6.025000000000e-08,-2.461511779107e-03,-1.882901852822e-03,-4.344413631929e-03,1.095655586368e+00
6.050000000000e-08,-1.985037190549e-03,-1.717047289610e-03,-3.702084480159e-03,1.096297915520e+00
6.075000000000e-08,-1.508562601990e-03,7.841498804984e-04,-7.244127214915e-04,1.099275587279e+00
6.100000000000e-08,-1.032088013431e-03,-2.563392049158e-03,-3.595480062589e-03,1.096404519937e+00
6.125000000000e-08,-5.556134248725e-04,2.354987148438e-03,1.799373723565e-03,1.101799373724e+00
6.150000000000e-08,-7.913883631383e-05,-2.030067742032e-03,-2.109206578346e-03,1.097890793422e+00
6.175000000000e-08,3.973357522449e-04,2.047806833034e-03,2.445142585279e-03,1.102445142585e+00
6.200000000000e-08,8.738103408035e-04,3.663210921930e-04,1.240131432997e-03,1.101240131433e+00
6.225000000000e-08,1.350284929362e-03,-8.792510377081e-04,4.710338916541e-04,1.100471033892e+00
6.250000000000e-08,1.826759517921e-03,2.346184399470e-03,4.172943917391e-03,1.104172943917e+00
6.275000000000e-08,2.052073628435e-03,-1.004764848663e-03,1.047308779772e-03,1.101047308780e+00
6.300000000000e-08,2.277387738950e-03,1.567331628537e-03,3.844719367487e-03,1.103844719367e+00
6.325000000000e-08,2.502701849465e-03,-2.520522968283e-03,-1.782111881797e-05,1.099982178881e+00
6.350000000000e-08,2.728015959979e-03,-2.887602956673e-04,2.439255664312e-03,1.102439255664e+00
6.375000000000e-08,2.953330070494e-03,-2.634796145932e-03,3.185339245616e-04,1.100318533925e+00
6.400000000000e-08,3.178644181008e-03,-6.737148987370e-04,2.504929282271e-03,1.102504929282e+00
6.425000000000e-08,3.403958291523e-03,3.566384032329e-04,3.760596694756e-03,1.103760596695e+00
6.450000000000e-08,3.629272402037e-03,-4.199923269946e-04,3.209280075043e-03,1.103209280075e+00
6.475000000000e-08,3.854586512552e-03,1.859785270138e-03,5.714371782690e-03,1.105714371783e+00
6.500000000000e-08,4.079900623066e-03,2.162042771525e-03,6.241943394592e-03,1.106241943395e+00
6.525000000000e-08,3.309722789819e-03,1.868059759956e-03,5.177782549775e-03,1.105177782550e+00
6.550000000000e-08,2.539544956571e-03,8.293328891827e-04,3.368877845754e-03,1.103368877846e+00
6.575000000000e-08,1.769367123323e-03,-2.804250488602e-03,-1.034883365279e-03,1.098965116635e+00
6.600000000000e-08,9.991892900757e-04,-9.760331235426e-04,2.315616653317e-05,1.100023156167e+00
6.625000000000e-08,2.290114568280e-04,-3.637717000765e-04,-1.347602432485e-04,1.099865239757e+00
6.650000000000e-08,-5.411663764196e-04,1.350935407566e-03,8.097690311463e-04,1.100809769031e+00
6.675000000000e-08,-1.311344209667e-03,1.824480058488e-03,5.131358488207e-04,1.100513135849e+00
6.700000000000e-08,-2.081522042915e-03,-2.212929584289e-03,-4.294451627204e-03,1.095705548373e+00
